"account_id","user_id","created_at","is_admin","pending","enabled","became_active_at","time_diff","city","region","country","serial_number","has_photo","device","os","browser","is_gmail","campaign_id","first_user_in_account_id","LANGUAGE","gender","seniority","title","mobile_activation_date","has_phone"
2793827,6182090,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182092,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182093,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182094,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182095,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182096,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182097,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182098,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182099,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182100,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182101,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182102,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182103,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182106,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182107,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793827,6182109,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793828,6182054,"2019-01-01",1,0,1,"2019-01-01",-5,"Hamilton","Ontario","CA",1,1,"mobile","android",NULL,1,4005850,27863315,"","M",NULL,NULL,"2019-01-20",1
2793828,6365569,"2019-01-11",0,0,1,"2019-01-15",-4,"Hamilton","Ontario","CA",2,1,"desktop","windows","chrome",1,4143731,31132059,"",NULL,NULL,NULL,"2019-01-19",1
2793829,6182055,"2019-01-01",1,0,1,"2019-01-01",9,"Gunpo","Gyeonggi-do","KR",1,1,"desktop","windows","chrome",1,4005852,29842986,"","M",NULL,NULL,NULL,1
2793830,6182050,"2019-01-01",1,0,1,"2019-01-01",-5,"Baltimore","Maryland","US",1,1,"desktop","windows","microsoft edge",1,4005853,29842918,"","F",NULL,NULL,NULL,1
2793831,6182083,"2019-01-01",1,0,1,"2019-01-01",-7,"Denver","Colorado","US",1,1,"mobile","ios","generic browser",0,4005854,29843025,"","M","director","SVP, Head of Investments",NULL,1
2793832,6182105,"2019-01-01",1,0,1,"2019-01-01",-6,"West Fargo","North Dakota","US",1,1,"mobile","ios",NULL,1,4005855,29843048,"","F",NULL,NULL,"2019-01-01",1
2793833,6182110,"2019-01-01",1,0,1,"2019-01-01","","Calcutta Ballygunge","West Bengal","IN",1,1,"mobile","android",NULL,0,4005856,29826206,"","M","none"," ","2019-01-01",1
2793834,6182108,"2019-01-01",1,0,1,"2019-01-01",-8,"Kennewick","Washington","US",1,1,"desktop","windows","chrome",1,4005857,29843046,"","M",NULL,NULL,NULL,1
2793835,6182104,"2019-01-01",1,0,1,"2019-01-01", 5.5,"London","London, City of","GB",1,1,"desktop","windows","chrome",1,4005858,29843047,"","M","manager","Project Lead ",NULL,1
2793835,6182280,"2019-01-01",0,0,1,"2019-01-02",6,"Attapur","Telangana","IN",2,1,"desktop","mac","chrome",1,4010633,29898006,"","M","none","The ALPH Designer ","2019-01-11",1
2793835,6182286,"2019-01-01",0,0,1,"2019-01-14",5.5,"Ludhiana","Punjab","IN",3,1,"desktop","linux","chrome",1,NULL,30976981,"","M","executive","CTO ",NULL,1
2793835,6182290,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793835,6182300,"2019-01-01",0,0,1,"2019-01-01", 5.5,"Malkajgiri","INDIA","IN",5,1,"desktop","mac","chrome",1,4006568,29853351,"",NULL,NULL,NULL,NULL,1
2793835,6184032,"2019-01-01",0,0,1,"2019-01-01", 5.5,"Hyderabad","Telangana","IN",6,1,"mobile","android","chrome",1,4006566,29853122,"",NULL,"none","Architect of testing ","2019-01-01",1
2793835,6184033,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,29854325,"",NULL,NULL,NULL,NULL,1
2793835,6184088,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793835,6213017,"2019-01-03",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793836,6182113,"2019-01-01",1,0,1,"2019-01-01",-5,"Morristown","Tennessee","US",1,1,"desktop","windows","microsoft edge",1,4005859,29843071,"","F",NULL,NULL,NULL,1
2793837,6182115,"2019-01-01",1,0,1,"2019-01-01",-5,"Bellerose","New York","US",1,1,"mobile","ios",NULL,1,4005839,29842736,"","F","none"," ","2019-01-01",1
2793838,6182120,"2019-01-01",1,0,1,"2019-01-01", 7,"Jember","East Java","ID",1,1,"desktop","windows","chrome",1,4005863,29501946,"","M",NULL,NULL,NULL,1
2793838,6182124,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,29501946,"",NULL,NULL,NULL,NULL,1
2793839,6182117,"2019-01-01",1,0,1,"2019-01-01",0,"Sunderland","England","GB",1,1,"desktop","windows","microsoft edge",1,4005864,29843101,"","F",NULL,NULL,NULL,1
2793840,6182121,"2019-01-01",1,0,1,"2019-01-01",2,"Itae-Aure","Pirkanmaa","FI",1,1,"mobile","android","opera",1,4005865,29843111,"","M",NULL,NULL,NULL,1
2793841,6181944,"2019-01-01",1,0,1,"2019-01-01",-6,"Fresno","Texas","US",1,1,"desktop","windows","microsoft edge",1,4005866,29842446,"","M",NULL,NULL,NULL,1
2793842,6182128,"2019-01-01",1,0,1,"2019-01-01",-5,"Niles","Michigan","US",1,1,"mobile","ios",NULL,1,4005867,29843172,"","F",NULL,NULL,"2019-01-01",1
2793843,6182129,"2019-01-01",1,0,1,"2019-01-01",-5,"Bergenfield","New Jersey","US",1,1,"desktop","mac","chrome",0,4005868,29843177,"",NULL,NULL,NULL,NULL,1
2793844,6182131,"2019-01-01",1,0,1,"2019-01-01", 1,"Łódź","Łódź Voivodeship","PL",1,1,"desktop","windows","firefox",0,4005871,29175204,"",NULL,NULL,NULL,NULL,1
2793845,6182132,"2019-01-01",1,0,1,"2019-01-01", 3,"Jeddah","Makkah Province","SA",1,1,"desktop","windows","chrome",0,313646,549873,"","M",NULL,NULL,"2019-01-06",1
2793845,6182136,"2019-01-01",1,0,1,"2019-01-01",3,"Jeddah","Makkah Province","SA",2,1,"desktop","windows","chrome",0,4005902,29843379,"","M",NULL,NULL,NULL,1
2793845,6182138,"2019-01-01",1,0,1,"2019-01-01",3,"Makkah","Makkah Province","SA",3,1,"desktop","windows","chrome",0,4006639,29854393,"","M",NULL,NULL,NULL,1
2793845,6182139,"2019-01-01",1,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793845,6213725,"2019-01-03",0,0,1,"2019-01-06",3,"Riyadh","Ar Riyāḑ","SA",5,1,"desktop","windows","internet explorer",0,4047124,30136368,"","M",NULL,NULL,NULL,1
2793846,6182114,"2019-01-01",1,0,1,"2019-01-01",8,"Singapore","Central Singapore Community Development Council","SG",1,1,"desktop","windows","chrome",1,4005872,29843066,"","M",NULL,NULL,NULL,1
2793847,6182143,"2019-01-01",1,0,1,"2019-01-01", 13,"Auckland","Auckland","NZ",1,1,"desktop","mac","chrome",0,2531730,17671719,"","F","none"," ",NULL,1
2793847,6182159,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,29979141,"",NULL,NULL,NULL,NULL,1
2793848,6182149,"2019-01-01",1,0,1,"2019-01-01",-5,"Windber","Pennsylvania","US",1,1,"mobile","ios",NULL,1,4005873,29843269,"","F",NULL,NULL,"2019-01-01",1
2793849,6182151,"2019-01-01",1,0,1,"2019-01-01", 5.5,"Gajulpet","Telangana","IN",1,1,"mobile","ios","safari",1,3845742,25125095,"",NULL,NULL,NULL,NULL,1
2793850,6182153,"2019-01-01",1,0,1,"2019-01-01", 3,"Khobar","Eastern Province","SA",1,1,"mobile","android","chrome",1,4005876,29843281,"",NULL,NULL,NULL,"2019-01-01",1
2793851,6182154,"2019-01-01",1,0,1,"2019-01-01", 1,"Degerfors","Örebro","SE",1,1,"desktop","windows","chrome",1,4005877,29843288,"","M",NULL,NULL,NULL,1
2793851,6183772,"2019-01-01",0,0,1,"2019-01-01", 1,"Karlskoga","Örebro","SE",2,1,"mobile","ios","safari",1,4006411,NULL,"","M",NULL,NULL,NULL,1
2793852,6182156,"2019-01-01",1,0,1,"2019-01-01",-3,"Buenos Aires","Buenos Aires F.D.","AR",1,1,"mobile","android","chrome",1,4005878,29843290,"es","M",NULL,NULL,NULL,1
2793853,6182158,"2019-01-01",1,0,1,"2019-01-01",3,"","","SA",1,1,"desktop","windows","chrome",0,4005879,29843287,"","M","none"," ",NULL,1
2793854,6182160,"2019-01-01",1,0,1,"2019-01-01",10,"North Lakes","Queensland","AU",1,1,"mobile","ios","generic browser",1,4005880,29843309,"","F",NULL,NULL,"2019-01-26",1
2793855,6182166,"2019-01-01",1,0,1,"2019-01-01",-5,"Scarborough","Ontario","CA",1,1,"mobile","ios","safari",1,4005881,29843351,"","M",NULL,NULL,NULL,1
2793856,6182165,"2019-01-01",1,0,1,"2019-01-01",-8,"Pleasant Hill","California","US",1,1,"desktop","windows","chrome",1,4005882,29843327,"","M",NULL,NULL,NULL,1
2793857,6182168,"2019-01-01",1,0,1,"2019-01-01",-6,"Roscoe","Illinois","US",1,1,"desktop","windows","microsoft edge",1,4005883,29843370,"","F",NULL,NULL,NULL,1
2793858,6181708,"2019-01-01",1,0,1,"2019-01-01",-8,"","","US",1,1,"desktop","windows","microsoft edge",1,1926209,13529539,"","M",NULL,NULL,NULL,1
2793859,6182163,"2019-01-01",1,0,1,"2019-01-01",8,"Hsinchu","Hsinchu","TW",1,1,"desktop","windows","chrome",1,4005884,29843324,"","M",NULL,NULL,NULL,1
2793860,6182172,"2019-01-01",1,0,1,"2019-01-01",13,"Auckland","Auckland","NZ",1,1,"desktop","mac","chrome",0,2531730,17671719,"","F","director","Director ","2019-01-01",1
2793860,6182189,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,29979141,"",NULL,NULL,NULL,NULL,1
2793860,6182190,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,30355310,"",NULL,NULL,NULL,NULL,1
2793860,6182191,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,"none"," ",NULL,1
2793861,6182171,"2019-01-01",1,0,1,"2019-01-01",1,"Kungsaengen","Stockholm","SE",1,1,"mobile","ios",NULL,1,4005885,29843362,"","M",NULL,NULL,"2019-01-03",1
2793862,6182173,"2019-01-01",1,0,1,"2019-01-01",-5,"Pompano Beach","Florida","US",1,1,"desktop","windows","chrome",1,4005887,29843406,"","M",NULL,NULL,NULL,1
2793863,6182174,"2019-01-01",1,0,1,"2019-01-01",8,"Central","Central and Western District","HK",1,1,"desktop","windows","chrome",0,4005888,29843407,"","M","manager","Business Manager ","2019-01-01",1
2793864,6182169,"2019-01-01",1,0,1,"2019-01-01",-5,"Haledon","New Jersey","US",1,1,"desktop","mac","chrome",1,4005889,29843372,"","M",NULL,NULL,NULL,1
2793865,6182178,"2019-01-01",1,0,1,"2019-01-01",-6,"Mexico","Distrito Federal","MX",1,1,"desktop","windows","chrome",0,744270,4632946,"es","F",NULL,NULL,NULL,1
2793866,6182185,"2019-01-01",1,0,1,"2019-01-01",-6,"Houston","Texas","US",1,1,"mobile","ios","safari",1,4002504,29800649,"","F",NULL,NULL,"2019-01-01",1
2793867,6182180,"2019-01-01",1,0,1,"2019-01-01",3,"Riyadh","Ar Riyāḑ","SA",1,1,"desktop","windows","chrome",0,4005890,29843373,"","M","none"," ",NULL,1
2793868,6182182,"2019-01-01",1,0,1,"2019-01-01",1,"Northfield","South Australia","AU",1,1,"mobile","ios","safari",1,4005891,29843446,"","M",NULL,NULL,"2019-01-01",1
2793869,6182188,"2019-01-01",1,0,1,"2019-01-01",-6,"Grandview","Missouri","US",1,1,"desktop","windows","chrome",1,4005892,29843471,"","M",NULL,NULL,NULL,1
2793870,6182196,"2019-01-01",1,0,1,"2019-01-01",-5,"Gainesville","Georgia","US",1,1,"desktop","mac","chrome",1,4005893,29843501,"","F",NULL,NULL,NULL,1
2793871,6182187,"2019-01-01",1,0,1,"2019-01-01", 8,"Beijing","Beijing","CN",1,1,"desktop","mac","safari",1,4005895,29843460,"","M",NULL,NULL,NULL,1
2793872,6182201,"2019-01-01",1,0,1,"2019-01-01",-5,"Gibsonton","Florida","US",1,1,"mobile","ios","generic browser",1,4005897,29843575,"","F",NULL,NULL,NULL,1
2793873,6182204,"2019-01-01",1,0,1,"2019-01-01",8,"Shatin","Sha Tin","HK",1,1,"desktop","windows","chrome",0,4005898,29843589,"","M","executive","CEO",NULL,1
2793874,6182205,"2019-01-01",1,0,1,"2019-01-01",9,"Yongin-si","Gyeonggi-do","KR",1,1,"mobile","ios",NULL,0,4005899,29843599,"","M",NULL,NULL,"2019-01-01",1
2793874,6182536,"2019-01-01",0,0,1,"2019-01-02",9,"","","KR",2,1,"desktop","windows","internet explorer",0,4008238,29875286,"",NULL,NULL,NULL,NULL,1
2793874,6182546,"2019-01-01",0,0,1,"2019-01-02", 9,"","","KR",3,1,"desktop","windows","internet explorer",0,4008668,29878972,"","M",NULL,NULL,NULL,1
2793874,6182553,"2019-01-01",0,0,1,"2019-01-02",9,"Tokyo","Tokyo","JP",4,1,"desktop","windows","internet explorer",0,4008415,29876891,"","M",NULL,NULL,"2019-01-02",1
2793874,6182555,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793874,6182558,"2019-01-01",0,0,1,"2019-01-02",9,"","","KR",6,1,"desktop","windows","internet explorer",0,4008172,29874574,"",NULL,NULL,NULL,NULL,1
2793875,6182209,"2019-01-01",1,0,1,"2019-01-01",3,"","Ar Riyad","SA",1,1,"desktop","windows","chrome",1,4005900,29843553,"","M",NULL,NULL,NULL,1
2793876,6182211,"2019-01-01",1,0,1,"2019-01-01", 8,"Taipei","Taipei City","TW",1,1,"desktop","windows","chrome",1,4005901,29843618,"",NULL,NULL,NULL,NULL,1
2793877,6182200,"2019-01-01",1,0,1,"2019-01-01", 11,"Kew","Victoria","AU",1,1,"mobile","android","chrome",0,4005903,29843552,"","F","executive","CEO",NULL,1
2793878,6182208,"2019-01-01",1,0,1,"2019-01-01",3,"","","SA",1,1,"desktop","windows","chrome",0,4005905,29821777,"","M",NULL,NULL,NULL,1
2793879,6182214,"2019-01-01",1,0,1,"2019-01-01",-5,"New York","New York","US",1,1,NULL,NULL,NULL,1,4005906,29843653,"","F",NULL,NULL,"2019-01-01",1
2793880,6182207,"2019-01-01",1,0,1,"2019-01-01", 11,"Preston","Victoria","AU",1,1,"desktop","windows","chrome",0,4005907,29843556,"","M","manager","Project Manager Polar Rct",NULL,1
2793881,6182213,"2019-01-01",1,0,1,"2019-01-01",3,"Saint Paul","Minnesota","US",1,1,"mobile","ios",NULL,1,4005908,29843646,"","F",NULL,NULL,"2019-01-01",1
2793882,6182215,"2019-01-01",1,0,1,"2019-01-01",9,"Koto","Tokyo","JP",1,1,"desktop","mac","chrome",1,4005909,29843657,"","M",NULL,NULL,NULL,1
2793883,6182220,"2019-01-01",1,0,1,"2019-01-01",9,"Tachikawa","Tokyo","JP",1,1,"desktop","windows","chrome",1,4005910,29501921,"",NULL,NULL,NULL,NULL,1
2793884,6182223,"2019-01-01",1,0,1,"2019-01-01",6,"Yangon","Rangoon","MM",1,1,"mobile","ios",NULL,1,3314831,23736078,"","M",NULL,NULL,"2019-01-01",1
2793885,6182225,"2019-01-01",1,0,1,"2019-01-01",3,"Riyadh","Ar Riyāḑ","SA",1,1,"mobile","ios",NULL,0,3789159,27695546,"","F",NULL,NULL,"2019-01-01",1
2793886,6182222,"2019-01-01",1,0,1,"2019-01-01",-5,"New York","New York","US",1,1,"mobile","ios","safari",1,4005906,29843653,"","F",NULL,NULL,"2019-01-10",1
2793887,6182224,"2019-01-01",1,0,1,"2019-01-01",-5,"Lexington","Kentucky","US",1,1,"desktop","windows","chrome",1,4005911,29843687,"","M",NULL,NULL,NULL,1
2793888,6182228,"2019-01-01",1,0,1,"2019-01-01",-5,"West Bloomfield","Michigan","US",1,1,"mobile","android","chrome",1,4005912,29843766,"","M",NULL,NULL,"2019-01-01",1
2793889,6182142,"2019-01-01",1,0,1,"2019-01-01", 3.5,"London","London, City of","GB",1,1,"mobile","android","chrome",1,4005913,29843233,"",NULL,NULL,NULL,NULL,1
2793890,6182221,"2019-01-01",1,0,1,"2019-01-01",-8,"Los Angeles","California","US",1,1,"desktop","mac","safari",1,4005914,29331147,"","M",NULL,NULL,NULL,1
2793891,6182232,"2019-01-01",1,0,1,"2019-01-01",3,"Jeddah","Makkah Province","SA",1,1,"desktop","windows","chrome",0,4005915,29551213,"","M","none"," ",NULL,1
2793892,6182234,"2019-01-01",1,0,1,"2019-01-01",-6,"Seabrook","Texas","US",1,1,"desktop","mac","chrome",0,4005916,29843574,"","M","none"," ","2019-01-01",1
2793893,6182238,"2019-01-01",1,0,1,"2019-01-01",3,"Riyadh","Ar Riyāḑ","SA",1,1,"mobile","ios",NULL,0,3789159,27695546,"","F",NULL,NULL,"2019-01-01",1
2793894,6182247,"2019-01-01",1,0,1,"2019-01-01",2,"Tel Aviv","Tel Aviv","IL",1,1,"mobile","android",NULL,1,4005920,29843872,"","M",NULL,NULL,"2019-01-01",1
2793894,6182272,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793894,6242779,"2019-01-05",1,0,1,"2019-01-05", 2,"Tel Aviv","Tel Aviv","IL",3,1,"desktop","windows","chrome",1,4042560,30187862,"","M",NULL,NULL,NULL,1
2793895,6182245,"2019-01-01",1,0,1,"2019-01-01",4,"","","AE",1,1,"mobile","ios",NULL,1,4005874,29843855,"","M",NULL,NULL,"2019-01-01",1
2793896,6182262,"2019-01-01",1,0,1,"2019-01-01",-8,"New Westminster","British Columbia","CA",1,1,"mobile","android","opera",1,4005921,29843899,"","M",NULL,NULL,NULL,1
2793896,6199948,"2019-01-02",1,0,1,"2019-01-02",-8,"New Westminster","British Columbia","CA",2,1,"desktop","windows","chrome",1,4015432,29930144,"","F",NULL,NULL,NULL,1
2793897,6182259,"2019-01-01",1,0,1,"2019-01-01", 3,"Riyadh","Ar Riyāḑ","SA",1,1,"mobile","ios","safari",1,4005922,29843875,"","M",NULL,NULL,NULL,1
2793898,6182260,"2019-01-01",1,0,1,"2019-01-01", 8,"Los Angeles","California","US",1,1,"desktop","windows","chrome",1,4005923,29843893,"","M",NULL,NULL,"2019-01-01",1
2793899,6182261,"2019-01-01",1,0,1,"2019-01-01","","","","",1,1,"mobile","android",NULL,1,4005924,29818746,"","M",NULL,NULL,"2019-01-01",1
2793900,6182266,"2019-01-01",1,0,1,"2019-01-01",-8,"Union City","California","US",1,1,"mobile","ios",NULL,1,4005925,29843926,"","F",NULL,NULL,"2019-01-01",1
2793901,6182265,"2019-01-01",1,0,1,"2019-01-01",-5,"Columbus","Ohio","US",1,1,"desktop","windows","chrome",1,4005926,29843923,"","M",NULL,NULL,"2019-01-01",1
2793902,6182267,"2019-01-01",1,0,1,"2019-01-01",-5,"Zapopan","Jalisco","MX",1,1,"mobile","ios","generic browser",1,4005927,24257595,"es","M",NULL,NULL,NULL,1
2793903,6182270,"2019-01-01",1,0,1,"2019-01-01",2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","windows","chrome",0,4005928,29605567,"","F","none"," ",NULL,1
2793904,6182263,"2019-01-01",1,0,1,"2019-01-01", 11,"Merrylands","New South Wales","AU",1,1,"desktop","mac","safari",1,2145770,12661204,"","M",NULL,NULL,NULL,1
2793905,6182269,"2019-01-01",1,0,1,"2019-01-01",-8,"","","US",1,1,"mobile","ios","generic browser",1,4005929,29843929,"","M",NULL,NULL,NULL,1
2793906,6182273,"2019-01-01",1,0,1,"2019-01-01",-6,"Riverton","Utah","US",1,1,"desktop","mac","chrome",0,2849290,20014327,"","M","director","Director Engineering ","2019-01-03",1
2793906,6182278,"2019-01-01",1,0,1,"2019-01-01",-6,"Salt Lake City","Utah","US",2,1,"mobile","ios","safari",0,4007289,29844957,"","M","none","New Process Development Engineer ","2019-01-01",1
2793906,6222444,"2019-01-03",0,0,0,"2019-01-04",-7,"South Jordan","Utah","US",3,1,"mobile","ios","safari",1,4029928,29844957,"","M",NULL,NULL,"2019-01-04",1
2793906,6222453,"2019-01-03",0,0,0,"2019-01-03",-7,"Los Angeles","California","US",4,1,"mobile","ios","safari",0,4029304,21332522,"","M","none"," ",NULL,1
2793906,6224685,"2019-01-04",0,0,1,"2019-01-04",-6,"Herriman","Utah","US",5,1,"mobile","ios","safari",0,4030644,30070721,"","M","manager","Sales, Business Development Manager","2019-01-05",1
2793906,6225350,"2019-01-04",0,0,1,"2019-01-17",-6,"Sandy","Utah","US",6,1,"desktop","windows","chrome",0,4174525,31430267,"","M","none","Product Development Engineer ","2019-01-18",1
2793906,6237303,"2019-01-04",0,0,1,"2019-01-04",-6,"South Jordan","Utah","US",7,1,"desktop","windows","chrome",0,4038849,30146891,"","M","none"," ","2019-01-04",1
2793906,6237847,"2019-01-04",0,0,1,"2019-01-04",-6,"South Jordan","Utah","US",8,1,"desktop","windows","chrome",0,4038853,30146945,"","M","none","Sensors Engineering Intern",NULL,1
2793906,6302770,"2019-01-08",0,0,1,"2019-01-08",-7,"Layton","Utah","US",9,1,"desktop","windows","microsoft edge",0,4073295,30465772,"","M",NULL,NULL,NULL,1
2793906,6343516,"2019-01-10",0,0,1,"2019-01-11",2,"","","CH",10,1,"desktop","windows","chrome",0,4105652,30778466,"",NULL,"none"," ","2019-01-11",1
2793906,6343564,"2019-01-10",0,0,1,"2019-01-10",-6,"West Valley City","Utah","US",11,1,"mobile","android","chrome",0,4100357,30721548,"","F","none",NULL,NULL,1
2793906,6381198,"2019-01-12",0,0,1,"2019-01-12",-7,"Lynwood","California","US",12,1,"mobile","ios","safari",0,4114011,30862616,"","M",NULL,NULL,"2019-01-19",1
2793906,6437599,"2019-01-15",0,0,1,"2019-01-15",-7,"South Jordan","Utah","US",13,1,"desktop","windows","microsoft edge",0,4148125,31159539,"",NULL,"none","Just Me. ",NULL,1
2793906,6543851,"2019-01-21",0,0,1,"2019-01-21",-7,"South Jordan","Utah","US",14,1,"desktop","windows","internet explorer",0,4209339,31755901,"","M","none","Assy Engineering Mgr ",NULL,1
2793906,6543852,"2019-01-21",0,0,1,"2019-01-21",-6,"South Jordan","Utah","US",15,1,"desktop","windows","chrome",0,4209479,31757268,"","M","none","Assembly Engineer ",NULL,1
2793906,6543853,"2019-01-21",0,0,1,"2019-01-25",-7,"Salt Lake City","Utah","US",16,1,"mobile","android","chrome",0,4255826,32190433,"","M","none","Process Engineer","2019-01-25",1
2793906,6543854,"2019-01-21",0,0,1,"2019-01-21",-7,"South Jordan","Utah","US",17,1,"desktop","windows","chrome",0,4210672,31767464,"","M",NULL,NULL,"2019-01-24",1
2793906,6630371,"2019-01-25",0,0,0,"2019-03-27",-6,"South Jordan","Utah","US",18,1,"desktop","windows","internet explorer",0,4953576,39530362,"","M","none","Process Engineer, Probe, Dicing",NULL,1
2793906,6630506,"2019-01-25",0,0,1,"2019-01-28",-7,"South Jordan","Utah","US",19,1,"desktop","windows","internet explorer",0,4287291,32492434,"","M",NULL,NULL,NULL,1
2793907,6182271,"2019-01-01",1,0,1,"2019-01-01",-6,"Tyler","Texas","US",1,1,"desktop","windows","chrome",0,4005933,29843936,"","M","none"," ",NULL,1
2793908,6182268,"2019-01-01",1,0,1,"2019-01-01", 11,"Illewong","New South Wales","AU",1,1,"desktop","windows","chrome",1,4005934,29843777,"","M",NULL,NULL,NULL,1
2793909,6182276,"2019-01-01",1,0,1,"2019-01-01","","Reservoir","Victoria","AU",1,1,"mobile","ios",NULL,1,3786419,4828059,"","M",NULL,NULL,"2019-01-01",1
2793909,6182297,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793910,6182275,"2019-01-01",1,0,1,"2019-01-01",5.5,"Gurgaon","Haryana","IN",1,1,"desktop","linux","chrome",1,4005935,29843963,"","M",NULL,NULL,NULL,1
2793911,6182279,"2019-01-01",1,0,1,"2019-01-01",11,"Melbourne","Victoria","AU",1,1,"desktop","windows","chrome",1,4005936,29843991,"","M",NULL,NULL,NULL,1
2793912,6182287,"2019-01-01",1,0,1,"2019-01-01",-6,"Monterrey","Nuevo León","MX",1,1,"desktop","mac","firefox",1,4005937,29843987,"es","M",NULL,NULL,NULL,1
2793913,6182288,"2019-01-01",1,0,1,"2019-01-01",3,"Jeddah","Makkah Province","SA",1,1,"desktop","windows","chrome",0,1728724,11899272,"","M","none"," ",NULL,1
2793914,6182292,"2019-01-01",1,0,1,"2019-01-01",8,"Perth","Western Australia","AU",1,1,"desktop","mac","chrome",1,4005938,23893431,"","M","none"," ","2019-01-01",1
2793915,6182298,"2019-01-01",1,0,1,"2019-01-01","","Guadalajara","Jalisco","MX",1,1,"mobile","ios",NULL,1,4005939,29844051,"","M",NULL,NULL,"2019-01-01",1
2793916,6182299,"2019-01-01",1,0,1,"2019-01-01",8,"Central","Central and Western District","HK",1,1,"desktop","windows","chrome",1,4005940,29843073,"","M",NULL,NULL,NULL,1
2793917,6182304,"2019-01-01",1,0,1,"2019-01-01",-5,"","","",1,1,"mobile","android",NULL,1,4005942,29282421,"",NULL,NULL,NULL,"2019-01-01",1
2793918,6182308,"2019-01-01",1,0,1,"2019-01-01",7,"","","TH",1,1,"desktop","mac","safari",0,4005943,29844127,"","M","none"," ",NULL,1
2793919,6182306,"2019-01-01",1,0,1,"2019-01-01", 10,"Coorparoo","Queensland","AU",1,1,"desktop","mac","chrome",1,4005944,29844103,"","F",NULL,NULL,NULL,1
