"DATE","user_id","account_id","total_events","column_events","board_events","num_of_boards","count_kind_columns","raw_events","group_events","invite_events","import_events","notification_events","new_entry_events","payment_events","inbox_events","communicating_events","non_communicating_events","web_events","ios_events","android_events","desktop_app_events","empty_events"
"2019-01-02",6183181,2794211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183938,2794317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182457,2793993,355,0,8,6,0,45,15,0,2,0,1,0,3,1,87,308,14,0,0,26
"2019-01-03",6181424,2793542,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6192425,2794086,57,0,0,1,0,0,0,0,2,0,1,0,0,0,5,53,0,0,0,3
"2019-01-03",6183552,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183729,2794317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6179033,2794181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2019-01-01",6182298,2793915,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6
"2019-01-01",6181576,2793626,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-10",6359009,2793955,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6183867,2794344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181523,2793594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6182278,2793906,83,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,83,0,0,0
"2019-01-03",6183013,2794180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183271,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183305,2794226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181496,2793579,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6184004,2794454,103,14,0,1,4,22,1,0,0,0,0,0,1,1,41,89,0,0,0,0
"2019-01-12",6181957,2793825,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-15",6182345,2793940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182549,2794034,163,0,0,2,0,4,0,0,4,2,1,0,1,2,12,138,0,0,0,4
"2019-01-01",6183225,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182076,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182658,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183819,2794366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6191784,2794038,73,0,0,1,0,0,0,0,2,0,2,0,0,0,4,60,0,0,0,3
"2019-01-14",6182491,2794011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6321653,2794045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-02",6182959,2794171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181897,2793777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181529,2793595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6184002,2794453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183936,2794422,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183640,2794277,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6213725,2793845,52,0,0,1,0,0,0,0,2,0,2,0,0,0,5,47,0,0,0,2
"2019-01-14",6181626,2793681,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181675,2793690,72,2,1,1,1,0,0,0,2,0,1,0,3,1,7,62,0,0,0,9
"2019-01-03",6182734,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182624,2794072,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182863,2794145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181430,2793540,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182975,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183310,2794229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182108,2793834,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182110,2793833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182741,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6184015,2794458,95,0,1,1,0,0,0,0,2,0,1,2,3,0,5,78,0,0,0,13
"2019-01-14",6183116,2794207,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181522,2793595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182485,2794010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182058,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183652,2794279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183060,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183412,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183713,2794322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182153,2793850,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183703,2794303,101,4,1,1,2,6,0,0,2,0,1,0,1,1,15,90,0,0,0,9
"2019-01-11",6198233,2794458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182832,2794132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182396,2793963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182546,2793874,70,0,0,1,0,0,0,0,2,0,2,0,0,0,5,61,0,0,0,3
"2019-01-07",6182165,2793856,60,0,0,0,0,0,0,0,6,0,1,0,0,0,1,50,0,0,0,10
"2019-01-05",6182331,2793934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181836,2793742,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183834,2794370,105,2,1,1,1,1,0,0,2,0,1,0,1,1,7,82,0,0,0,13
"2019-01-14",6183630,2794269,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"2019-01-05",6182469,2794001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182316,2793925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182263,2793904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6182599,2794058,53,0,0,1,0,2,0,0,1,0,1,0,3,3,6,44,0,0,0,2
"2019-01-09",6183937,2794420,79,0,0,0,0,0,0,0,2,0,2,0,2,1,4,3,26,0,40,10
"2019-01-02",6182105,2793832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182588,2794083,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6322591,2794253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-14",6182956,2794165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181367,2793512,42,0,0,0,0,0,0,0,1,0,1,0,1,0,2,33,0,0,0,7
"2019-01-01",6181394,2793526,108,2,1,1,1,1,0,0,2,0,1,0,4,1,8,89,0,0,0,9
"2019-01-03",6183669,2794287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182287,2793912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182106,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182419,2793979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183074,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183493,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182151,2793849,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6183732,2794321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182248,2793951,183,0,0,1,0,0,0,0,8,0,5,0,2,0,13,16,0,0,155,8
"2019-01-01",6183280,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6157486,2794021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182881,2794198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182544,2794039,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6186183,2794423,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-10",6184023,2794461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181660,2793680,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6263679,2794172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-03",6181502,2793586,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181829,2793740,32,0,0,0,0,0,0,0,2,0,1,0,0,0,1,26,0,0,0,5
"2019-01-14",6182585,2794054,293,24,2,2,3,6,0,6,0,0,7,0,6,3,62,196,28,0,0,15
"2019-01-05",6182315,2793920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183379,2794238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6183320,2794437,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"2019-01-01",6182271,2793907,43,0,0,0,0,0,0,0,1,0,1,0,1,0,2,34,0,0,0,7
"2019-01-03",6183730,2794320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181638,2793666,169,1,2,2,1,1,0,1,7,0,2,2,2,0,11,142,0,0,0,19
"2019-01-01",6181808,2793732,117,2,2,2,1,0,0,4,2,0,1,0,3,0,9,103,0,0,0,13
"2019-01-05",6181835,2793746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182786,2794113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6323059,2794442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-14",6181856,2793753,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182128,2793842,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181705,2793706,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181915,2793790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181487,2793574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183101,2794255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182395,2793967,73,0,1,1,0,0,0,0,2,0,1,0,1,0,4,58,0,0,0,13
"2019-01-06",6182530,2794034,4,1,0,1,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0
"2019-01-08",6182489,2794015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181449,2793556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183316,2794233,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182495,2794017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183376,2794240,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183858,2794393,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183748,2794328,43,0,1,5,0,4,0,0,1,0,0,0,0,0,26,41,0,0,0,2
"2019-01-03",6182722,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6186209,2794328,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182185,2793866,38,12,0,1,1,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0
"2019-01-05",6184081,2794493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182274,2794003,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6156946,2793760,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-03",6182288,2793913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2019-01-05",6182279,2793911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183676,2794293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182330,2793936,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182013,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183045,2794192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182840,2794129,104,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,101,0,0,1
"2019-01-03",6182832,2794132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181484,2793571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182710,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182290,2793835,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6264385,2794172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-05",6182357,2793946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181887,2793774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184060,2794482,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181977,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183721,2794314,135,0,1,1,0,0,0,1,4,0,2,0,1,1,7,10,0,0,102,19
"2019-01-05",6182962,2794167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183732,2794321,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183112,2794202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181345,2793498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182156,2793852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182034,2793819,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181909,2793788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183093,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6183044,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183309,2794232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183065,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6182374,2793952,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,1
"2019-01-14",6182833,2794130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181493,2793576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182809,2794122,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182329,2793931,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182833,2794130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6191052,2794495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183458,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183361,2794230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183503,2794253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183663,2794285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6184002,2794453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183503,2794253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182595,2794061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183091,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6209169,2794465,9,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0
"2019-01-01",6183132,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183208,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181420,2793535,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181569,2793622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182489,2794015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182786,2794113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182393,2793964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181617,2793653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6214681,2794184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-05",6181641,2793669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6182881,2794198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-14",6181563,2793620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182550,2794034,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"2019-01-03",6183713,2794322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181465,2793584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182751,2794092,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6183745,2794352,85,3,0,7,1,7,0,0,1,0,1,0,1,0,46,84,0,0,0,1
"2019-01-03",6183390,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183311,2794234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181851,2793754,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181541,2793603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6181366,2793511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183196,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6183720,2794311,30,0,0,1,0,0,0,0,1,0,1,0,0,0,3,25,0,0,0,5
"2019-01-03",6196923,2794458,52,0,0,1,0,0,0,0,0,0,1,0,0,0,3,40,0,0,0,1
"2019-01-03",6213725,2793845,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-05",6181452,2793558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182166,2793855,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181497,2793580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181446,2793552,11,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"2019-01-02",6183039,2794182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183507,2794254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183606,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182387,2793962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182811,2794125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6181610,2793641,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2019-01-15",6182260,2793898,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181641,2793669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182766,2794098,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182268,2793908,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181667,2793683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181862,2793756,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182413,2793977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6182306,2793919,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"2019-01-03",6182707,2794088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183081,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6183104,2794199,112,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,112,0,0,0
"2019-01-05",6182245,2793895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183719,2794315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183614,2794326,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183001,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181887,2793774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182607,2794064,351,10,5,3,5,3,7,0,9,0,1,0,1,0,33,12,0,0,305,31
"2019-01-14",6183669,2794287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181583,2793628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6182602,2794060,244,35,0,1,2,6,0,0,0,0,4,0,0,1,52,159,85,0,0,0
"2019-01-02",6182215,2793882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6212077,2794491,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6183041,2794190,64,0,1,1,0,0,0,0,2,0,1,0,1,0,4,53,0,0,0,9
"2019-01-14",6181614,2793656,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182215,2793882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182531,2794035,78,0,2,2,0,0,0,0,0,0,1,0,1,0,6,65,0,0,0,11
"2019-01-01",6183899,2794408,77,0,2,1,0,0,0,0,2,0,1,0,1,1,5,61,0,0,0,13
"2019-01-02",6182271,2793907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183989,2794446,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-01",6183023,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182117,2793839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182061,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182873,2794150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183865,2794386,58,0,0,0,0,0,0,0,2,0,1,0,1,0,2,44,0,0,0,11
"2019-01-05",6182809,2794122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184093,2794454,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183095,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183677,2794292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
